223.204.31.33 - - [06/Nov/2012:02:04:28 -0700] "GET www.chindasilpa.co.th/airportbusinesspark/img/menu/b10_none.png HTTP/1.1" 200 754 "http://www.chindasilpa.co.th/airportbusinesspark/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1" 3 "-" "/var/chroot/home/content/55/7687555/html/airportbusinesspark/img/menu/b10_none.png" 1876
223.204.31.33 - - [06/Nov/2012:02:04:28 -0700] "GET www.chindasilpa.co.th/airportbusinesspark/img/bottom_home.jpg HTTP/1.1" 200 6070 "http://www.chindasilpa.co.th/airportbusinesspark/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1" 4 "-" "/var/chroot/home/content/55/7687555/html/airportbusinesspark/img/bottom_home.jpg" 1987
223.204.31.33 - - [06/Nov/2012:02:04:28 -0700] "GET www.chindasilpa.co.th/favicon.ico HTTP/1.1" 200 275 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1" 5 "-" "/var/chroot/home/content/55/7687555/html/favicon.ico" 1474
49.49.9.156 - - [06/Nov/2012:02:18:25 -0700] "GET www.chindasilpa.co.th/airportbusinesspark/index.php HTTP/1.1" 200 2565 "http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-6916631509554610&format=336x280_as&output=html&h=280&w=336&lmt=1352168280&channel=3959557172&ad_type=text_image&ea=0&alt_color=FFFFFF&color_bg=FFFFFF&color_border=FFFFFF&color_link=993333&color_text=003366&color_url=993333&flash=0&url=http%3A%2F%2Fwww.chiangmaiairportonline.com%2Fnode%2F6&dt=1352193483205&bpp=22&shv=r20121023&jsv=r20110914&correlator=1352193483262&frm=20&adk=2424462308&ga_vid=1564271239.1352193483&ga_sid=1352193483&ga_hid=944612110&ga_fc=0&u_tz=420&u_his=17&u_java=0&u_h=1024&u_w=768&u_ah=1024&u_aw=748&u_cd=32&u_nplug=1&u_nmime=34&dff=arial&dfs=13&adx=319&ady=2074&biw=980&bih=644&oid=3&ref=http%3A%2F%2Fwww.chiangmaiairportonline.com%2F&fu=0&ifi=1&dtd=89" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25" 0 "x-httpd-php5" "/var/chroot/home/content/55/7687555/html/airportbusinesspark/index.php" 72442
49.49.9.156 - - [06/Nov/2012:02:18:25 -0700] "GET www.chindasilpa.co.th/airportbusinesspark/css/style.css HTTP/1.1" 200 1437 "http://www.chindasilpa.co.th/airportbusinesspark/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25" 0 "-" "/var/chroot/home/content/55/7687555/html/airportbusinesspark/css/style.css" 15491
49.49.9.156 - - [06/Nov/2012:02:18:25 -0700] "GET www.chindasilpa.co.th/airportbusinesspark/js/jqFancyTransitions.1.8.min.js HTTP/1.1" 200 2449 "http://www.chindasilpa.co.th/airportbusinesspark/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25" 1 "-" "/var/chroot/home/content/55/7687555/html/airportbusinesspark/js/jqFancyTransitions.1.8.min.js" 2328
49.49.9.156 - - [06/Nov/2012:02:18:25 -0700] "GET www.chindasilpa.co.th/airportbusinesspark/js/jquery-1.4.4.min.js HTTP/1.1" 200 27413 "http://www.chindasilpa.co.th/airportbusinesspark/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25" 1 "-" "/var/chroot/home/content/55/7687555/html/airportbusinesspark/js/jquery-1.4.4.min.js" 50309
49.49.9.156 - - [06/Nov/2012:02:18:26 -0700] "GET www.chindasilpa.co.th/airportbusinesspark/img/index_p1.jpg HTTP/1.1" 304 174 "http://www.chindasilpa.co.th/airportbusinesspark/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25" 2 "-" "/var/chroot/home/content/55/7687555/html/airportbusinesspark/img/index_p1.jpg" 15447
49.49.9.156 - - [06/Nov/2012:02:18:26 -0700] "GET www.chindasilpa.co.th/airportbusinesspark/img/index_p2.jpg HTTP/1.1" 304 174 "http://www.chindasilpa.co.th/airportbusinesspark/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25" 2 "-" "/var/chroot/home/content/55/7687555/html/airportbusinesspark/img/index_p2.jpg" 1724
49.49.9.156 - - [06/Nov/2012:02:18:26 -0700] "GET www.chindasilpa.co.th/airportbusinesspark/img/menu/b7_none.png HTTP/1.1" 200 945 "http://www.chindasilpa.co.th/airportbusinesspark/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25" 3 "-" "/var/chroot/home/content/55/7687555/html/airportbusinesspark/img/menu/b7_none.png" 13922
